ip_start,ip_end,long_ip_start,long_ip_end,country,province
1.191.96.0,1.191.111.255,29319168,29323263,中国,黑龙江
1.191.112.0,1.191.127.255,29323264,29327359,中国,黑龙江
1.191.128.0,1.191.143.255,29327360,29331455,中国,黑龙江
1.191.144.0,1.191.159.255,29331456,29335551,中国,黑龙江
1.191.160.0,1.191.175.255,29335552,29339647,中国,黑龙江
1.191.176.0,1.191.183.255,29339648,29341695,中国,黑龙江
1.191.184.0,1.191.191.255,29341696,29343743,中国,黑龙江
1.191.192.0,1.191.199.255,29343744,29345791,中国,黑龙江
1.191.200.0,1.191.207.255,29345792,29347839,中国,黑龙江
1.191.208.0,1.191.215.255,29347840,29349887,中国,黑龙江
1.191.216.0,1.191.223.255,29349888,29351935,中国,黑龙江
1.191.224.0,1.191.241.255,29351936,29356543,中国,黑龙江
1.191.242.0,1.191.247.255,29356544,29358079,中国,黑龙江
1.191.248.0,1.191.255.255,29358080,29360127,中国,黑龙江
1.192.0.0,1.192.7.255,29360128,29362175,中国,河南
1.192.8.0,1.192.11.255,29362176,29363199,中国,河南
1.192.12.0,1.192.19.255,29363200,29365247,中国,河南
1.192.20.0,1.192.21.255,29365248,29365759,中国,河南
1.192.22.0,1.192.23.255,29365760,29366271,中国,河南
1.192.24.0,1.192.27.255,29366272,29367295,中国,河南
1.192.28.0,1.192.39.255,29367296,29370367,中国,河南
1.192.40.0,1.192.43.255,29370368,29371391,中国,河南
1.192.44.0,1.192.51.255,29371392,29373439,中国,河南
1.192.52.0,1.192.55.255,29373440,29374463,中国,河南
1.192.56.0,1.192.75.255,29374464,29379583,中国,河南
1.192.76.0,1.192.79.255,29379584,29380607,中国,河南
1.192.80.0,1.192.88.255,29380608,29382911,中国,河南
1.192.89.0,1.192.90.255,29382912,29383423,中国,河南
1.192.91.0,1.192.103.255,29383424,29386751,中国,河南
1.192.104.0,1.192.107.255,29386752,29387775,中国,河南
1.192.108.0,1.192.120.255,29387776,29391103,中国,河南
1.192.121.0,1.192.121.255,29391104,29391359,中国,河南
1.192.122.0,1.192.122.255,29391360,29391615,中国,河南
1.192.123.0,1.192.123.255,29391616,29391871,中国,河南
1.192.124.0,1.192.124.255,29391872,29392127,中国,河南
1.192.125.0,1.192.125.255,29392128,29392383,中国,河南
1.192.126.0,1.192.126.255,29392384,29392639,中国,河南
1.192.127.0,1.192.127.255,29392640,29392895,中国,河南
1.192.128.0,1.192.128.255,29392896,29393151,中国,河南
1.192.129.0,1.192.129.255,29393152,29393407,中国,河南
1.192.130.0,1.192.130.255,29393408,29393663,中国,河南
1.192.131.0,1.192.131.255,29393664,29393919,中国,河南
1.192.132.0,1.192.135.255,29393920,29394943,中国,河南
1.192.136.0,1.192.139.255,29394944,29395967,中国,河南
1.192.140.0,1.192.143.255,29395968,29396991,中国,河南
1.192.144.0,1.192.144.255,29396992,29397247,中国,河南
1.192.145.0,1.192.145.255,29397248,29397503,中国,河南
1.192.146.0,1.192.146.255,29397504,29397759,中国,河南
1.192.147.0,1.192.147.255,29397760,29398015,中国,河南
1.192.148.0,1.192.151.255,29398016,29399039,中国,河南
1.192.152.0,1.192.183.255,29399040,29407231,中国,河南
1.192.184.0,1.192.187.255,29407232,29408255,中国,河南
1.192.188.0,1.193.7.255,29408256,29427711,中国,河南
1.193.8.0,1.193.11.255,29427712,29428735,中国,河南
1.193.12.0,1.193.43.255,29428736,29436927,中国,河南
1.193.44.0,1.193.47.255,29436928,29437951,中国,河南
1.193.48.0,1.193.127.255,29437952,29458431,中国,河南
1.193.128.0,1.193.143.255,29458432,29462527,中国,河南
1.193.144.0,1.193.152.255,29462528,29464831,中国,河南
1.193.153.0,1.193.159.255,29464832,29466623,中国,河南
1.193.160.0,1.193.175.255,29466624,29470719,中国,河南
1.193.176.0,1.193.177.255,29470720,29471231,中国,河南
1.193.178.0,1.193.179.255,29471232,29471743,中国,河南
1.193.180.0,1.193.183.255,29471744,29472767,中国,河南
1.193.184.0,1.193.191.255,29472768,29474815,中国,河南
1.193.192.0,1.193.195.255,29474816,29475839,中国,河南
1.193.196.0,1.193.199.255,29475840,29476863,中国,河南
1.193.200.0,1.193.207.255,29476864,29478911,中国,河南
1.193.208.0,1.193.211.255,29478912,29479935,中国,河南
1.193.212.0,1.193.219.255,29479936,29481983,中国,河南
1.193.220.0,1.193.223.255,29481984,29483007,中国,河南
1.193.224.0,1.193.227.255,29483008,29484031,中国,河南
1.193.228.0,1.193.231.255,29484032,29485055,中国,河南
1.193.232.0,1.193.239.255,29485056,29487103,中国,河南
1.193.240.0,1.193.243.255,29487104,29488127,中国,河南
1.193.244.0,1.193.255.255,29488128,29491199,中国,河南
1.194.0.0,1.194.3.255,29491200,29492223,中国,河南
1.194.4.0,1.194.7.255,29492224,29493247,中国,河南
1.194.8.0,1.194.15.255,29493248,29495295,中国,河南
1.194.16.0,1.194.23.255,29495296,29497343,中国,河南
1.194.24.0,1.194.31.255,29497344,29499391,中国,河南
1.194.32.0,1.194.39.255,29499392,29501439,中国,河南
1.194.40.0,1.194.47.255,29501440,29503487,中国,河南
1.194.48.0,1.194.55.255,29503488,29505535,中国,河南
1.194.56.0,1.194.63.255,29505536,29507583,中国,河南
1.194.64.0,1.194.79.255,29507584,29511679,中国,河南
1.194.80.0,1.194.87.255,29511680,29513727,中国,河南
1.194.88.0,1.194.95.255,29513728,29515775,中国,河南
1.194.96.0,1.194.111.255,29515776,29519871,中国,河南
1.194.112.0,1.194.127.255,29519872,29523967,中国,河南
1.194.128.0,1.194.191.255,29523968,29540351,中国,河南
1.194.192.0,1.194.255.255,29540352,29556735,中国,河南
1.195.0.0,1.195.63.255,29556736,29573119,中国,河南
1.195.64.0,1.195.127.255,29573120,29589503,中国,河南
1.195.128.0,1.195.191.255,29589504,29605887,中国,河南
1.195.192.0,1.195.255.255,29605888,29622271,中国,河南
1.196.0.0,1.196.31.255,29622272,29630463,中国,河南
1.196.32.0,1.196.47.255,29630464,29634559,中国,河南
1.196.48.0,1.196.63.255,29634560,29638655,中国,河南
1.196.64.0,1.196.127.255,29638656,29655039,中国,河南
1.196.128.0,1.196.135.255,29655040,29657087,中国,河南
1.196.136.0,1.196.143.255,29657088,29659135,中国,河南
1.196.144.0,1.196.147.255,29659136,29660159,中国,河南
1.196.148.0,1.196.159.255,29660160,29663231,中国,河南
1.196.160.0,1.196.163.255,29663232,29664255,中国,河南
1.196.164.0,1.196.167.255,29664256,29665279,中国,河南
1.196.168.0,1.196.175.255,29665280,29667327,中国,河南
1.196.176.0,1.196.183.255,29667328,29669375,中国,河南
1.196.184.0,1.196.187.255,29669376,29670399,中国,河南
1.196.188.0,1.196.191.255,29670400,29671423,中国,河南
1.196.192.0,1.196.255.255,29671424,29687807,中国,河南
1.197.0.0,1.197.31.255,29687808,29695999,中国,河南
1.197.32.0,1.197.63.255,29696000,29704191,中国,河南
1.197.64.0,1.197.95.255,29704192,29712383,中国,河南
1.197.96.0,1.197.127.255,29712384,29720575,中国,河南
1.197.128.0,1.197.135.255,29720576,29722623,中国,河南
1.197.136.0,1.197.139.255,29722624,29723647,中国,河南
1.197.140.0,1.197.143.255,29723648,29724671,中国,河南
1.197.144.0,1.197.147.255,29724672,29725695,中国,河南
1.197.148.0,1.197.151.255,29725696,29726719,中国,河南
1.197.152.0,1.197.155.255,29726720,29727743,中国,河南
1.197.156.0,1.197.159.255,29727744,29728767,中国,河南
1.197.160.0,1.197.167.255,29728768,29730815,中国,河南
1.197.168.0,1.197.179.255,29730816,29733887,中国,河南
1.197.180.0,1.197.191.255,29733888,29736959,中国,河南
1.197.192.0,1.197.207.255,29736960,29741055,中国,河南
1.197.208.0,1.197.223.255,29741056,29745151,中国,河南
1.197.224.0,1.197.255.255,29745152,29753343,中国,河南
1.198.0.0,1.198.47.255,29753344,29765631,中国,河南
1.198.48.0,1.198.55.255,29765632,29767679,中国,河南
1.198.56.0,1.198.63.255,29767680,29769727,中国,河南
1.198.64.0,1.198.64.255,29769728,29769983,中国,河南
1.198.65.0,1.198.65.255,29769984,29770239,中国,河南
1.198.66.0,1.198.71.255,29770240,29771775,中国,河南
1.198.72.0,1.198.75.255,29771776,29772799,中国,河南
1.198.76.0,1.198.79.255,29772800,29773823,中国,河南
1.198.80.0,1.198.87.255,29773824,29775871,中国,河南
1.198.88.0,1.198.95.255,29775872,29777919,中国,河南
1.198.96.0,1.198.111.255,29777920,29782015,中国,河南
1.198.112.0,1.198.117.255,29782016,29783551,中国,河南
1.198.118.0,1.198.119.255,29783552,29784063,中国,河南
1.198.120.0,1.198.127.255,29784064,29786111,中国,河南
1.198.128.0,1.198.135.255,29786112,29788159,中国,河南
1.198.136.0,1.198.139.255,29788160,29789183,中国,河南
1.198.140.0,1.198.143.255,29789184,29790207,中国,河南
1.198.144.0,1.198.151.255,29790208,29792255,中国,河南
1.198.152.0,1.198.159.255,29792256,29794303,中国,河南
1.198.160.0,1.198.175.255,29794304,29798399,中国,河南
1.198.176.0,1.198.183.255,29798400,29800447,中国,河南
1.198.184.0,1.198.191.255,29800448,29802495,中国,河南
1.198.192.0,1.198.199.255,29802496,29804543,中国,河南
1.198.200.0,1.198.207.255,29804544,29806591,中国,河南
1.198.208.0,1.198.223.255,29806592,29810687,中国,河南
1.198.224.0,1.198.225.255,29810688,29811199,中国,河南
1.198.226.0,1.198.226.255,29811200,29811455,中国,河南
1.198.227.0,1.198.227.255,29811456,29811711,中国,河南
1.198.228.0,1.198.231.255,29811712,29812735,中国,河南
1.198.232.0,1.198.239.255,29812736,29814783,中国,河南
1.198.240.0,1.198.243.255,29814784,29815807,中国,河南
1.198.244.0,1.198.247.255,29815808,29816831,中国,河南
1.198.248.0,1.198.251.255,29816832,29817855,中国,河南
1.198.252.0,1.198.253.255,29817856,29818367,中国,河南
1.198.254.0,1.198.255.255,29818368,29818879,中国,河南
1.199.0.0,1.199.15.255,29818880,29822975,中国,河南
1.199.16.0,1.199.31.255,29822976,29827071,中国,河南
1.199.32.0,1.199.33.255,29827072,29827583,中国,河南
1.199.34.0,1.199.35.255,29827584,29828095,中国,河南
1.199.36.0,1.199.47.255,29828096,29831167,中国,河南
1.199.48.0,1.199.63.255,29831168,29835263,中国,河南
1.199.64.0,1.199.127.255,29835264,29851647,中国,河南
1.199.128.0,1.199.159.255,29851648,29859839,中国,河南
1.199.160.0,1.199.191.255,29859840,29868031,中国,河南
1.199.192.0,1.199.195.255,29868032,29869055,中国,河南
1.199.196.0,1.199.199.255,29869056,29870079,中国,河南
1.199.200.0,1.199.207.255,29870080,29872127,中国,河南
1.199.208.0,1.199.215.255,29872128,29874175,中国,河南
1.199.216.0,1.199.223.255,29874176,29876223,中国,河南
1.199.224.0,1.199.229.255,29876224,29877759,中国,河南
1.199.230.0,1.199.230.255,29877760,29878015,中国,河南
1.199.231.0,1.199.232.255,29878016,29878527,中国,河南
1.199.233.0,1.199.237.255,29878528,29879807,中国,河南
1.199.238.0,1.199.241.255,29879808,29880831,中国,河南
1.199.242.0,1.199.255.255,29880832,29884415,中国,河南
1.200.0.0,1.200.255.255,29884416,29949951,中国,台湾
1.202.0.0,1.203.255.255,30015488,30146559,中国,北京
1.204.0.0,1.204.23.255,30146560,30152703,中国,贵州
1.204.24.0,1.204.55.255,30152704,30160895,中国,贵州
1.204.56.0,1.204.71.255,30160896,30164991,中国,贵州
1.204.72.0,1.204.87.255,30164992,30169087,中国,贵州
1.204.88.0,1.204.135.255,30169088,30181375,中国,贵州
1.204.136.0,1.204.199.255,30181376,30197759,中国,贵州
1.204.200.0,1.204.207.255,30197760,30199807,中国,贵州
1.204.208.0,1.204.231.255,30199808,30205951,中国,贵州
1.204.232.0,1.204.239.255,30205952,30207999,中国,贵州
1.204.240.0,1.204.255.255,30208000,30212095,中国,贵州
1.205.0.0,1.205.191.255,30212096,30261247,中国,贵州
1.205.192.0,1.205.255.255,30261248,30277631,中国,贵州
1.206.0.0,1.206.63.255,30277632,30294015,中国,贵州
1.206.64.0,1.206.127.255,30294016,30310399,中国,贵州
1.206.128.0,1.206.191.255,30310400,30326783,中国,贵州
1.206.192.0,1.207.31.255,30326784,30351359,中国,贵州
1.207.32.0,1.207.63.255,30351360,30359551,中国,贵州
1.207.64.0,1.207.127.255,30359552,30375935,中国,贵州
1.207.128.0,1.207.159.255,30375936,30384127,中国,贵州
1.207.160.0,1.207.191.255,30384128,30392319,中国,贵州
1.207.192.0,1.207.255.255,30392320,30408703,中国,贵州
5.226.176.0,5.226.178.255,98742272,98743039,中国,香港
5.226.180.0,5.226.180.255,98743296,98743551,中国,香港
14.0.0.0,14.0.7.255,234881024,234883071,中国,广东
14.0.12.0,14.0.15.255,234884096,234885119,中国,福建
14.0.56.0,14.0.56.255,234895360,234895615,中国,台湾
14.0.128.0,14.0.255.255,234913792,234946559,中国,香港
14.1.0.0,14.1.3.255,234946560,234947583,中国,福建
14.1.20.0,14.1.23.255,234951680,234952703,中国,香港
14.16.0.0,14.17.1.255,235929600,235995647,中国,广东
14.17.2.0,14.17.21.255,235995648,236000767,中国,广东
14.17.22.0,14.17.22.255,236000768,236001023,中国,广东
14.17.23.0,14.17.23.255,236001024,236001279,中国,广东
14.17.24.0,14.17.24.255,236001280,236001535,中国,广东
14.17.25.0,14.17.25.255,236001536,236001791,中国,广东
14.17.26.0,14.17.26.255,236001792,236002047,中国,广东
14.17.27.0,14.17.27.255,236002048,236002303,中国,广东
14.17.28.0,14.17.28.255,236002304,236002559,中国,广东
14.17.29.0,14.17.29.255,236002560,236002815,中国,广东
14.17.30.0,14.17.30.255,236002816,236003071,中国,广东
14.17.31.0,14.17.31.255,236003072,236003327,中国,广东
14.17.32.0,14.17.32.255,236003328,236003583,中国,广东
14.17.33.0,14.17.33.255,236003584,236003839,中国,广东
14.17.34.0,14.17.34.255,236003840,236004095,中国,广东
14.17.35.0,14.17.35.255,236004096,236004351,中国,广东
14.17.36.0,14.17.36.255,236004352,236004607,中国,广东
14.17.37.0,14.17.37.255,236004608,236004863,中国,广东
14.17.38.0,14.17.38.255,236004864,236005119,中国,广东
14.17.39.0,14.17.39.255,236005120,236005375,中国,广东
14.17.40.0,14.17.40.255,236005376,236005631,中国,广东
14.17.41.0,14.17.41.255,236005632,236005887,中国,广东
14.17.42.0,14.17.42.255,236005888,236006143,中国,广东
14.17.43.0,14.17.43.255,236006144,236006399,中国,广东
14.17.44.0,14.17.44.255,236006400,236006655,中国,广东
14.17.45.0,14.17.45.255,236006656,236006911,中国,广东
14.17.46.0,14.17.46.255,236006912,236007167,中国,广东
14.17.47.0,14.17.47.255,236007168,236007423,中国,广东
14.17.48.0,14.17.48.255,236007424,236007679,中国,广东
14.17.49.0,14.17.49.255,236007680,236007935,中国,广东
14.17.50.0,14.17.50.255,236007936,236008191,中国,广东
14.17.51.0,14.17.51.255,236008192,236008447,中国,广东
14.17.52.0,14.17.52.255,236008448,236008703,中国,广东
14.17.53.0,14.17.53.255,236008704,236008959,中国,广东
14.17.54.0,14.17.54.255,236008960,236009215,中国,广东
14.17.55.0,14.17.55.255,236009216,236009471,中国,广东
14.17.56.0,14.17.56.255,236009472,236009727,中国,广东
14.17.57.0,14.17.57.255,236009728,236009983,中国,广东
14.17.58.0,14.17.58.255,236009984,236010239,中国,广东
14.17.59.0,14.17.59.255,236010240,236010495,中国,广东
14.17.60.0,14.17.60.255,236010496,236010751,中国,广东
14.17.61.0,14.17.61.255,236010752,236011007,中国,广东
14.17.62.0,14.17.62.255,236011008,236011263,中国,广东
14.17.63.0,14.17.63.255,236011264,236011519,中国,广东
14.17.64.0,14.17.95.255,236011520,236019711,中国,广东
14.17.96.0,14.17.113.255,236019712,236024319,中国,广东
14.17.114.0,14.17.127.255,236024320,236027903,中国,广东
14.17.128.0,14.17.255.255,236027904,236060671,中国,广东
14.18.0.0,14.18.7.255,236060672,236062719,中国,广东
14.18.8.0,14.18.8.255,236062720,236062975,中国,广东
14.18.9.0,14.18.15.255,236062976,236064767,中国,广东
14.18.16.0,14.18.63.255,236064768,236077055,中国,广东
14.18.64.0,14.18.67.255,236077056,236078079,中国,广东
14.18.68.0,14.18.127.255,236078080,236093439,中国,广东
14.18.128.0,14.18.131.255,236093440,236094463,中国,广东
14.18.132.0,14.18.135.255,236094464,236095487,中国,广东
14.18.136.0,14.18.139.255,236095488,236096511,中国,广东
14.18.140.0,14.18.142.127,236096512,236097151,中国,广东
14.18.142.128,14.18.142.255,236097152,236097279,中国,广东
14.18.143.0,14.18.143.255,236097280,236097535,中国,广东
14.18.144.0,14.18.167.255,236097536,236103679,中国,广东
14.18.168.0,14.18.191.255,236103680,236109823,中国,广东
14.18.192.0,14.18.223.255,236109824,236118015,中国,广东
14.18.224.0,14.18.225.255,236118016,236118527,中国,广东
14.18.226.0,14.18.226.255,236118528,236118783,中国,广东
14.18.227.0,14.18.231.255,236118784,236120063,中国,广东
14.18.232.0,14.18.233.255,236120064,236120575,中国,广东
14.18.234.0,14.18.234.255,236120576,236120831,中国,广东
14.18.235.0,14.18.235.255,236120832,236121087,中国,广东
14.18.236.0,14.18.236.255,236121088,236121343,中国,广东
14.18.237.0,14.18.237.255,236121344,236121599,中国,广东
14.18.238.0,14.18.238.255,236121600,236121855,中国,广东
14.18.239.0,14.18.241.255,236121856,236122623,中国,广东
14.18.242.0,14.18.242.255,236122624,236122879,中国,广东
14.18.243.0,14.18.243.255,236122880,236123135,中国,广东
14.18.244.0,14.18.247.255,236123136,236124159,中国,广东
14.18.248.0,14.19.255.255,236124160,236191743,中国,广东
14.20.0.0,14.20.127.255,236191744,236224511,中国,广东
14.20.128.0,14.20.255.255,236224512,236257279,中国,广东
14.21.0.0,14.21.95.255,236257280,236281855,中国,广东
14.21.96.0,14.21.191.255,236281856,236306431,中国,广东
14.21.192.0,14.21.223.255,236306432,236314623,中国,广东
14.21.224.0,14.21.255.255,236314624,236322815,中国,广东
14.22.0.0,14.22.29.255,236322816,236330495,中国,广东
14.22.30.0,14.22.30.255,236330496,236330751,中国,广东
14.22.31.0,14.22.31.255,236330752,236331007,中国,广东
14.22.32.0,14.22.32.255,236331008,236331263,中国,广东
14.22.33.0,14.22.45.255,236331264,236334591,中国,广东
14.22.46.0,14.22.46.255,236334592,236334847,中国,广东
14.22.47.0,14.22.127.255,236334848,236355583,中国,广东
14.22.128.0,14.22.129.255,236355584,236356095,中国,广东
14.22.130.0,14.22.132.255,236356096,236356863,中国,广东
14.22.133.0,14.22.135.255,236356864,236357631,中国,广东
14.22.136.0,14.22.137.255,236357632,236358143,中国,广东
14.22.138.0,14.22.163.255,236358144,236364799,中国,广东
14.22.164.0,14.22.164.255,236364800,236365055,中国,广东
14.22.165.0,14.22.253.255,236365056,236387839,中国,广东
14.22.254.0,14.22.254.255,236387840,236388095,中国,广东
14.22.255.0,14.23.3.255,236388096,236389375,中国,广东
14.23.4.0,14.23.5.255,236389376,236389887,中国,广东
14.23.6.0,14.23.7.255,236389888,236390399,中国,广东
14.23.8.0,14.23.8.255,236390400,236390655,中国,广东
14.23.9.0,14.23.10.255,236390656,236391167,中国,广东
14.23.11.0,14.23.12.255,236391168,236391679,中国,广东
14.23.13.0,14.23.13.255,236391680,236391935,中国,广东
14.23.14.0,14.23.15.255,236391936,236392447,中国,广东
14.23.16.0,14.23.21.255,236392448,236393983,中国,广东
14.23.22.0,14.23.22.255,236393984,236394239,中国,广东
14.23.23.0,14.23.23.255,236394240,236394495,中国,广东
14.23.24.0,14.23.26.255,236394496,236395263,中国,广东
14.23.27.0,14.23.27.255,236395264,236395519,中国,广东
14.23.28.0,14.23.29.255,236395520,236396031,中国,广东
14.23.30.0,14.23.30.255,236396032,236396287,中国,广东
14.23.31.0,14.23.31.255,236396288,236396543,中国,广东
14.23.32.0,14.23.73.255,236396544,236407295,中国,广东
14.23.74.0,14.23.74.255,236407296,236407551,中国,广东
14.23.75.0,14.23.75.255,236407552,236407807,中国,广东
14.23.76.0,14.23.77.255,236407808,236408319,中国,广东
14.23.78.0,14.23.79.255,236408320,236408831,中国,广东
14.23.80.0,14.23.80.255,236408832,236409087,中国,广东
14.23.81.0,14.23.83.255,236409088,236409855,中国,广东
14.23.84.0,14.23.84.255,236409856,236410111,中国,广东
14.23.85.0,14.23.86.255,236410112,236410623,中国,广东
14.23.87.0,14.23.87.255,236410624,236410879,中国,广东
14.23.88.0,14.23.88.255,236410880,236411135,中国,广东
14.23.89.0,14.23.90.255,236411136,236411647,中国,广东
14.23.91.0,14.23.91.255,236411648,236411903,中国,广东
14.23.92.0,14.23.92.255,236411904,236412159,中国,广东
14.23.93.0,14.23.93.255,236412160,236412415,中国,广东
14.23.94.0,14.23.94.255,236412416,236412671,中国,广东
14.23.95.0,14.23.95.255,236412672,236412927,中国,广东
14.23.96.0,14.23.96.255,236412928,236413183,中国,广东
14.23.97.0,14.23.97.255,236413184,236413439,中国,广东
14.23.98.0,14.23.98.255,236413440,236413695,中国,广东
14.23.99.0,14.23.99.255,236413696,236413951,中国,广东
